input examples,GPT4 generation label
"She really wants me in a fancy outfit and to have a fancy community event, I guess. The event was still two months away, but when both sides of your family are influential community leaders, you kind of have to plan things out a little early.",0
She lifted her coat over her head and let it fall to the park bench.,0
I was glad for the subject change but not so happy about where it went.,0
"Kody raised her hands and formed a shadowy box between them. Because of his historical knowledge, he knew she was opening a window to show him events. But where he used his for the future, she was showing him the past community decisions.",0
Those words brought tears to his eyes as they reminded him of so many others who'd belittled his theories because they envied his discoveries. How many peers and colleagues had come to him for advice and then criticized him the moment after he'd shared his insights?,0
I shook off Dale's arm and took a step toward Evan.,0
"Without taking his eyes off the Petri dish, he extended an arm and the specimen hung from his fingertips.",0
"I dozed off one night in 1983, listening to a science podcast. When I fell asleep, I was listening to a piece on chemical reactions; when I woke up, they were talking about climate change.",0
"He pushed to his feet and gave my lab coat a playful tug. That's why I'm going to go upstairs and apologize again, even though Aislin and I aren’t really working on the same project.",0
"She paused as if waiting for him to object to her hypotheses. Patrick recalled Rousseaus’ and Filippi's warnings, but his instincts told him that he would get nowhere with the professor by stonewalling her.",0
"The assistant didn’t reply, and Keirran finally bent down, putting my arm around his shoulders.",0
"You may be deliberately disabling your monitoring device which makes you a liability to this research facility, Morgan said in a chilling tone.",0
Jolon felt like he was on the verge of blacking out and it took a huge effort to get one foot in front of the other without falling.,0
