NNP,NNP,",",CD,NNS,JJ,",",MD,VB,DT,NN,IN,DT,JJ,NN,NNP,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBZ,NN,IN,NNP,NNP,",",DT,NNP,VBG,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,",",JJ,IN,NNP,NNS,CC,NN,NNS,VBP,JJ,IN,DT,JJ,NN,NNS,IN,DT,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBP,IN,NNP,NNS,RB,MD,VB,JJ,JJ,NNS,IN,DT,JJ,NNS,IN,JJ,NNS,:,DT,JJ,NNPS,VBP,NNS,IN,JJ,NNS,VBN,-NONE-,IN,DT,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,NNS,MD,RB,VB,DT,NNS,IN,-NONE-,VBG,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,NNS,WP,-NONE-,VBP,RP,-NONE-,VBG,RB,RB,-NONE-,TO,VB,DT,NNS,",",NNP,POS,NNP,NNP,VBZ,:,``,DT,JJ,NN,-NONE-,PRP,VBP,-NONE-,IN,DT,NNS,VBZ,IN,DT,WP,-NONE-,VBP,TO,DT,NN,RB,VBD,RBR,-NONE-,VB,JJ,-NONE-,TO,VB,RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,CC,NNP,NNP,VBP,VBG,JJ,NNS,IN,JJ,NN,IN,NNP,IN,$,CD,CD,-NONE-,IN,JJ,JJ,NNS,VBD,-NONE-,TO,DT,NNP,NN,",",DT,NNP,NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,NNS,VBP,VBN,-NONE-,",",PRP,MD,VB,DT,NN,-NONE-,IN,JJ,NNS,TO,VB,VBN,-NONE-,IN,DT,NNP,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,",",IN,CD,NNS,IN,DT,NNS,",",DT,NNP,NNP,NN,VBD,IN,PRP,-NONE-,VBZ,``,RB,RB,-NONE-,TO,VB,'',IN,DT,MD,VB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,IN,DT,NNS,",",DT,NNP,NNP,VBD,-NONE-,PRP,VBZ,VBN,DT,JJ,NN,TO,VB,DT,NNP,NNP,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,IN,DT,NNP,IN,NNP,NNP,NNP,VBD,VBN,-NONE-,JJ,NN,CC,VBD,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,DT,JJ,NN,RB,MD,VB,VBN,-NONE-,IN,NNP,VBD,DT,NN,-NONE-,-NONE-,TO,VB,DT,$,CD,CD,-NONE-,NN,",",WDT,-NONE-,VBD,VBN,-NONE-,TO,DT,NN,POS,JJ,JJ,NNP,NN,IN,DT,NNS,VBD,NN,IN,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,CD,NN,",",DT,NNP,NNP,NNP,NNP,",",RB,-NONE-,VBN,-NONE-,",",PRP,-NONE-,VBZ,JJ,IN,NNS,TO,VB,NN,TO,NNS,IN,NN,TO,DT,NNP,NN,",",IN,PRP,VBP,NNS,IN,DT,NNP,NNP,CC,NNP,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,VBZ,TO,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBZ,VBN,JJ,NNS,IN,JJ,NNS,IN,JJ,NNS,IN,JJR,IN,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,NNP,VBD,DT,JJ,NNS,IN,DT,NN,TO,-NONE-,VBG,DT,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,DT,NNS,MD,RB,VB,JJ,NNS,TO,-NONE-,VBG,NN,IN,DT,NNP,IN,PRP,VBP,NNS,IN,NNS,IN,NNS,IN,JJ,NN,RB,JJ,IN,DT,NNP,NNP,NNP,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,NN,IN,DT,NN,IN,DT,NN,VBZ,VBG,RP,",",DT,NN,VBD,IN,NNS,IN,VBN,NNS,CC,NN,IN,NN,VBD,-NONE-,TO,VB,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,",",DT,NNP,NNP,IN,NNP,NNP,VBD,-NONE-,PRP$,JJS,NN,VBD,IN,DT,NN,NN,VBD,IN,NNP,IN,DT,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP$,NN,VBD,RB,TO,CD,NN,IN,NNP,IN,CD,NN,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,IN,CD,NN,VBZ,-NONE-,DT,NN,NN,VBZ,RB,VBG,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,VBG,NNS,",",RB,",",RB,VBD,IN,NNS,VBD,RB,IN,NNP,IN,CD,NNS,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBD,$,CD,CD,-NONE-,IN,NNS,-NONE-,IN,NNP,",",RB,DT,JJ,IN,DT,$,CD,CD,-NONE-,IN,NNP,",",DT,NNP,NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,RB,IN,DT,CD,NN,NN,IN,NNS,IN,NN,NNS,IN,NN,NNS,",",NN,NNS,MD,VB,VBN,CD,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,NN,",",DT,NN,VBD,-NONE-,NN,NN,VBD,IN,DT,JJ,NN,IN,$,CD,CD,-NONE-,",",RB,RB,JJ,IN,DT,$,CD,CD,-NONE-,VBN,-NONE-,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NN,NN,VBD,RB,",",CC,NN,NN,NN,VBD,RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNS,IN,DT,NNS,VBD,VBN,-NONE-,-NONE-,TO,VB,DT,NNS,IN,JJ,JJ,NNS,",",CC,VBD,RB,VBN,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",NN,IN,NNP,NNP,",",DT,NNP,NN,",",VBD,-NONE-,NN,IN,NNS,IN,NN,NNS,VBZ,VBG,-NONE-,TO,VB,RP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,NN,",",DT,NN,IN,NN,NNS,IN,DT,NN,VBZ,VBN,-NONE-,TO,VB,DT,JJ,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,WP,NN,VBZ,-NONE-,VBG,RB,-NONE-,TO,VB,RP,DT,NN,.,'',PRP,VBD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,PRP,VBP,DT,NN,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,JJS,NNS,",",DT,NN,POS,JJ,NN,VBZ,RB,VBG,RB,RB,:,IN,IN,DT,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,NNS,VBD,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,VBD,-NONE-,-NONE-,DT,NNP,NNP,NNP,POS,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,JJ,NNS,VBP,RB,VBG,IN,DT,NN,VBZ,IN,-NONE-,TO,VB,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBP,DT,NN,IN,``,NNS,'',WDT,-NONE-,VBP,JJ,NN,NNS,IN,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBP,RB,VBN,-NONE-,IN,JJ,NNS,",",IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBP,-NONE-,DT,NN,IN,NNS,MD,VB,NNS,IN,NN,WDT,-NONE-,MD,VB,TO,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,NN,POS,NN,NNS,NN,VBD,JJ,NN,IN,DT,NN,:,PRP,VBD,-NONE-,NN,NNS,VBD,CD,NN,IN,NNP,",",DT,JJ,NN,IN,NNP,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,DT,VBZ,TO,DT,``,JJ,NN,'',NN,",",'',VBD,-NONE-,NNP,NNP,",",DT,NN,IN,NNP,",",NNP,CC,NNP,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,PRP,VBP,RB,VB,DT,NNS,IN,NNS,VBP,JJ,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,NN,VBZ,DT,JJ,NN,WDT,-NONE-,VBZ,NN,IN,-NONE-,VBG,TO,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBD,-NONE-,NNS,IN,JJ,NNS,:,DT,VBN,-NONE-,TO,VB,JJR,IN,CD,NNS,:,VBD,CD,NN,IN,NNP,TO,$,CD,CD,-NONE-,RB,-NONE-,VBG,CD,NN,DT,NN,RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,IN,JJ,NNS,VBD,RB,CD,NN,TO,$,CD,CD,-NONE-,IN,-NONE-,VBG,CD,NN,DT,NN,RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,RB,VBD,IN,NNS,NNS,VBD,CD,NN,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,NNS,VBD,CD,NN,TO,$,CD,CD,-NONE-,IN,-NONE-,VBG,CD,NN,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBP,VBN,RB,JJ,IN,NNP,",",DT,NNP,NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,POS,NNS,IN,JJ,NNS,VBD,CD,NN,IN,NNP,TO,$,CD,CD,-NONE-,",",-NONE-,VBN,-NONE-,IN,NN,IN,DT,NN,NN,NNS,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBG,DT,NNS,",",NNS,VBD,CD,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,PRP$,NN,NN,NN,",",DT,NNP,NNP,VBD,-NONE-,JJ,NN,",",WDT,-NONE-,VBZ,IN,RB,NN,IN,DT,NN,NN,",",VBD,JJ,CD,NN,-NONE-,IN,NNP,TO,DT,JJ,NN,IN,$,CD,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",NN,IN,DT,NNP,NNP,NNP,",",VBD,-NONE-,DT,NN,IN,NN,NNS,RB,MD,VB,NN,IN,JJ,NNS,",",CC,RB,RB,IN,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,IN,JJ,",",JJ,NN,VBD,JJ,CD,NN,TO,DT,JJ,NN,IN,$,CD,CD,-NONE-,IN,DT,NN,VBG,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NN,NN,VBD,CD,NN,TO,$,CD,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,-NONE-,VBG,IN,NN,",",DT,NNP,NNP,VBD,-NONE-,NN,NN,VBD,RB,VB,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,CD,NNS,IN,DT,NN,",",JJ,NN,NN,VBD,RB,CD,NN,IN,JJ,NN,POS,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,POS,NN,NN,NNS,VBP,IN,DT,NN,VBD,-NONE-,RBR,IN,DT,NN,IN,NNP,NNP,POS,NNP,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBD,DT,CD,NN,NN,IN,NN,NNS,VBN,-NONE-,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,NN,IN,PRP,VBZ,VBN,-NONE-,:,NNP,VBZ,NNS,WRB,PRP,VBP,VBN,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,NN,VBN,-NONE-,IN,JJ,NN,:,NNP,VBZ,RB,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,NN,NNS,POS,NN,VBZ,-NONE-,TO,VB,DT,VBG,NN,",",PRP,VBZ,RB,VBG,DT,JJ,NN,",",VBD,-NONE-,-NONE-,NNP,NNP,",",NN,IN,DT,NN,POS,NN,NN,CC,NN,IN,NNS,NN,IN,NNP,NNP,NNP,",",NNP,",",NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,-NONE-,DT,NN,MD,VB,-NONE-,TO,VB,IN,DT,JJ,CD,NN,NN,IN,JJ,NNS,-NONE-,TO,VB,VBN,-NONE-,DT,NN,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBD,JJ,NN,IN,DT,NN,POS,NN,NN,",",IN,-NONE-,RB,VBG,",",MD,VB,VBG,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,CD,NN,IN,DT,VBG,NNS,VBD,JJR,NN,NNS,IN,NNP,",",RB,IN,CD,NN,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,CD,NN,-NONE-,VBD,-NONE-,NN,NNS,VBD,RB,JJ,NN,",",VBN,IN,CD,NN,DT,NN,RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,NNS,POS,NN,RB,VBD,NN,IN,NN,VBZ,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,JJ,NN,",",VBG,NNS,VBD,-NONE-,NNS,IN,DT,NNS,-NONE-,PRP,VBD,-NONE-,VBD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBD,RB,JJR,IN,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,RB,VBD,IN,NNS,VBD,VBG,NNS,RBR,RB,-NONE-,IN,NNP,IN,PRP,VBD,-NONE-,IN,DT,IN,DT,CD,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBP,DT,DT,NN,IN,JJ,NNS,VBP,VBG,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRB,NN,VBZ,JJR,IN,NNS,MD,VB,-NONE-,CC,NN,NNS,VBP,-NONE-,",",NNS,VBP,-NONE-,TO,VB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,NNS,POS,NN,VBZ,VBN,-NONE-,IN,NNS,VBN,-NONE-,IN,RBR,IN,CD,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,IN,DT,NN,POS,NNS,VBZ,DT,NN,IN,DT,NN,IN,NNS,VBG,NN,IN,DT,JJ,NN,CC,DT,NN,VBG,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,NN,",",DT,NNP,NN,VBD,NNS,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,IN,IN,DT,CD,NN,WP,-NONE-,VBP,",",CD,NN,-NONE-,VBD,-NONE-,PRP,VBD,RBR,IN,NNP,CC,CD,NN,-NONE-,VBD,-NONE-,PRP,VBD,JJR,IN,DT,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,-NONE-,VBG,-NONE-,CD,NN,POS,NNS,VBP,RB,VB,DT,NN,",",NNP,NNP,VBD,",",``,PRP,VBZ,VB,PRP,TO,VB,-NONE-,NNS,VBP,VBG,RB,",",CC,IN,JJS,RB,VBG,RB,RB,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBN,-NONE-,IN,-NONE-,VBG,IN,JJ,NN,VBD,RB,RB,DT,NN,",",CC,PRP,VBD,CD,NN,:,NN,CC,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,PRP,VBZ,DT,JJ,NN,-NONE-,-NONE-,TO,VB,-NONE-,IN,DT,NN,",",'',NNP,NNP,VBD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,IN,IN,DT,JJ,NN,IN,DT,NN,",",NN,NNS,VBD,DT,NN,IN,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,VBN,NN,IN,NN,NNS,IN,DT,NN,IN,RB,JJ,NNP,NNS,IN,JJ,NN,",",VBN,-NONE-,IN,RB,JJ,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,IN,NNP,NNP,VBD,TO,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,VBP,-NONE-,DT,NNP,NNP,POS,NNS,IN,NN,NN,IN,NNS,IN,NNS,IN,RB,VBN,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,VBP,-NONE-,DT,NNP,NNP,POS,JJS,NNS,IN,NNS,IN,NNS,IN,NNS,",",RB,VBN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-NONE-,VBG,IN,DT,NNS,IN,NNP,NNP,POS,``,DT,NNP,NNP,NNP,'',-LRB-,NNP,",",CD,NNS,",",$,CD,-NONE-,-RRB-,",",NN,NNS,IN,DT,NNS,IN,DT,NNP,VBP,DT,NN,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,-NONE-,VBN,-NONE-,IN,NNP,",",DT,NN,POS,NN,VBZ,RB,RB,JJ,",",RB,JJ,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBP,NNP,NNP,",",VBP,``,NNP,NNP,NNP,'',CC,VBP,NNP,NNP,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBP,NNP,NNP,CC,VBP,IN,NNP,CC,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBP,IN,PRP$,NNS,",",VBP,RB,RB,CC,VBP,IN,VBN,NNS,CC,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,VBZ,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,JJ,NN,",",NN,IN,DT,NN,IN,DT,JJ,NN,MD,VB,IN,-NONE-,VBG,IN,NNP,VBZ,RB,DT,JJ,NN,IN,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,-NONE-,VBZ,RB,VBG,-NONE-,TO,VB,DT,JJ,NN,WP,-NONE-,RB,VBZ,RB,VB,TO,DT,JJ,``,JJ,'',NN,IN,NNS,WP,-NONE-,VBP,DT,NN,IN,DT,JJ,NN,",",JJ,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,``,DT,NNP,NNP,NNP,'',VBZ,DT,JJ,NN,IN,JJ,NNS,",",PRP,VBZ,IN,DT,NNS,VBP,RBR,IN,PRP,IN,JJS,IN,PRP,VBP,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,VBZ,RB,-NONE-,TO,VB,IN,DT,JJ,NN,IN,``,DT,NNP,NNP,NNP,'',VBZ,VBN,-NONE-,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBZ,JJ,CC,RB,JJ,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,",",JJ,",",JJ,NN,VBZ,RP,IN,NN,NN,IN,NN,IN,DT,JJ,NN,IN,DT,NN,IN,PRP$,NN,IN,DT,NN,IN,DT,JJ,",",JJ,NN,IN,DT,NNP,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
